CONTROL,VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,BP1_2C,FAC_DEL
0600373,10,01,1,2,10,02,06,000305
0600373,10,01,2,2,10,02,06,000305
0600373,12,01,1,1,04,01,06,000061
0600373,13,01,1,1,10,01,06,000061
0600373,16,01,1,1,02,02,06,000061
0600379,04,01,1,1,04,02,06,000058
0600379,04,01,1,1,11,02,06,000116
0600379,11,01,1,1,04,01,06,000058
0600379,20,01,1,1,08,01,06,000174
0640323,04,01,1,3,04,01,06,000069
0640323,04,01,2,3,04,01,06,000069
0640323,04,01,3,3,04,01,06,000069
0660005,08,01,1,1,10,01,06,000060
0660005,10,01,1,1,04,02,06,000060
0660005,12,01,1,2,09,03,06,000180
0660005,12,01,2,2,09,03,06,000180
0660010,02,01,1,1,02,04,06,000056
0660010,18,01,1,1,11,02,06,000280
0600374,14,01,1,1,08,02,06,000118
0600375,07,01,1,1,02,02,06,000058
0600375,13,01,1,1,08,02,06,000058
0600375,14,01,1,1,03,01,06,000058
0600375,20,01,1,2,04,01,06,000058
0600375,20,01,2,2,04,01,06,000058
0600383,08,01,1,1,04,02,06,000057
0600383,09,01,1,1,05,02,06,000114
0600383,19,01,1,4,11,03,06,000228
0600383,19,01,2,4,11,03,06,000228
0600383,19,01,3,4,11,03,06,000228
0600383,19,01,4,4,11,03,06,000228
0640025,05,01,1,1,02,01,06,000066
0650097,11,01,1,1,09,01,06,000112
0650111,20,01,1,3,03,01,06,000053
0650111,20,01,2,3,03,01,06,000053
0650111,20,01,3,3,03,01,06,000053
0650111,20,01,1,1,09,01,06,000106
0660011,02,01,1,1,04,02,06,000066
0660011,06,01,1,1,04,01,06,000066
0660011,11,01,1,1,06,02,06,000264
0660011,13,01,1,1,09,01,06,000132
0660011,14,01,1,1,02,02,06,000066
0660011,15,01,1,1,05,05,06,000330
0660011,17,01,1,1,04,02,06,000066
0640402,02,01,5,5,05,02,06,000124
0650007,03,01,1,1,09,03,06,000128
0650007,09,01,1,1,03,04,06,000064
0650007,11,01,1,1,02,03,06,000064
0650007,11,01,1,1,03,03,06,000064
0650007,11,01,1,1,04,03,06,000064
0650007,18,01,1,1,02,01,06,000064
0660004,01,01,1,1,09,02,06,000186
0600002,15,01,1,1,04,01,06,000065
0600002,18,01,1,1,09,03,06,000195
0600002,18,01,1,1,10,03,06,000195
0600030,02,01,1,1,09,01,06,000051
0600030,05,01,1,1,09,01,06,000102
0600030,07,01,1,1,10,02,06,000204
0600030,09,01,1,1,09,02,06,000153
0600030,10,01,1,1,09,02,06,000102
0600030,13,01,1,1,06,01,06,000051
0600376,10,01,1,1,09,02,06,000118
0600376,13,01,1,2,09,02,06,000118
0600376,13,01,2,2,09,02,06,000118
0600376,15,01,1,1,01,02,06,000059
0600376,19,01,1,1,04,01,06,000059
0600381,12,01,1,1,07,03,06,000195
0600381,12,01,1,1,09,03,06,000195
0600381,14,01,1,2,04,02,06,000065
0600381,14,01,2,2,04,02,06,000065
0600384,02,01,1,2,02,01,06,000046
0600384,02,01,2,2,02,01,06,000046
0600384,05,01,1,1,09,01,06,000092
0600384,17,01,1,1,09,04,06,000184
0600384,19,01,1,1,08,01,06,000092
0640027,01,01,1,2,02,01,06,000079
0640027,01,01,2,2,02,01,06,000079
0650067,08,01,1,1,01,05,06,000060
0650067,10,01,1,1,03,03,06,000060
0650067,10,01,1,1,04,03,06,000060
0650067,13,01,1,1,03,02,06,000060
0650067,18,01,1,1,01,01,06,000060
0660004,06,01,1,1,02,01,06,000062
0660004,11,01,1,1,10,03,06,000186
0650097,11,01,1,1,07,01,06,000112
0650097,17,01,1,2,09,01,06,000056
0650097,17,01,2,2,09,01,06,000056
0660013,13,01,1,1,08,01,06,000144
0650009,02,01,1,1,04,01,06,000090
0650026,05,01,1,1,03,01,06,000075
0650026,05,01,1,1,09,01,06,000150
0650027,03,01,1,1,02,01,06,000093
0600026,01,01,1,1,04,01,06,000080
0600351,04,01,1,1,03,02,06,000062
0650003,04,01,1,2,04,01,06,000074
0650003,04,01,2,2,04,01,06,000074
0650004,05,01,1,1,07,01,06,000128
0650005,04,01,1,1,01,02,06,000068
0650005,05,01,1,1,10,01,06,000068
0650008,03,01,1,1,06,01,06,000071
0650008,04,01,1,1,01,03,06,000071
0650008,04,01,1,1,02,03,06,000071
0650008,04,01,1,1,09,03,06,000213
0650008,05,01,1,1,04,01,06,000071
0650009,02,01,1,1,02,01,06,000090
0650009,02,01,1,2,03,01,06,000090
0650009,02,01,2,2,03,01,06,000090
0650009,05,01,1,1,03,01,06,000090
0650010,04,01,1,1,03,01,06,000059
0650010,05,01,1,1,03,01,06,000059
0650010,05,01,1,2,04,01,06,000059
0650010,05,01,2,2,04,01,06,000059
0650011,01,01,1,1,01,02,06,000067
0650023,01,01,1,2,04,01,06,000057
0650026,04,01,1,1,09,01,06,000075
0650027,03,01,1,1,07,01,06,000186
0650033,04,01,1,2,10,03,06,000312
0650033,04,01,2,2,10,03,06,000312
0650034,02,01,1,1,02,01,06,000068
0650034,02,01,1,4,03,01,06,000068
0650034,02,01,2,4,03,01,06,000068
0650034,02,01,3,4,03,01,06,000068
0650034,02,01,4,4,03,01,06,000068
0650034,03,01,1,1,01,02,06,000068
0650034,03,01,1,1,08,02,06,000136
0650034,04,01,1,1,09,03,06,000204
0650035,01,01,1,1,10,02,06,000146
0650040,04,01,1,4,03,02,06,000069
0650040,04,01,2,4,03,02,06,000069
0650040,04,01,3,4,03,02,06,000069
0650040,04,01,4,4,03,02,06,000069
0650040,04,01,1,3,04,02,06,000069
0650040,04,01,2,3,04,02,06,000069
0650040,04,01,3,3,04,02,06,000069
0650040,04,01,1,1,07,02,06,000207
0650041,02,01,1,1,06,02,06,000132
0650053,05,01,2,5,10,02,06,000120
0650053,05,01,3,5,10,02,06,000120
0650053,05,01,4,5,10,02,06,000120
0650053,05,01,5,5,10,02,06,000120
0650054,03,01,1,1,05,02,06,000098
0650098,02,01,3,3,09,01,06,000068
0600003,01,01,1,1,06,01,06,000073
0600003,03,01,1,1,03,02,06,000073
0600003,04,01,1,1,01,02,06,000073
0600003,04,01,1,1,03,02,06,000073
0600003,04,01,1,1,04,02,06,000073
0600004,01,01,1,1,02,02,06,000058
0600004,01,01,1,1,07,02,06,000116
0600004,03,01,1,1,06,02,06,000116
0600004,05,01,1,1,02,02,06,000058
0600006,02,01,1,1,09,02,06,000134
0600009,03,01,1,1,02,01,06,000079
0600010,04,01,1,2,03,01,06,000060
0600010,04,01,2,2,03,01,06,000060
0600010,05,01,1,1,04,01,06,000060
0600011,01,01,1,1,02,02,06,000065
0600011,02,01,1,1,03,01,06,000065
0600011,04,01,1,2,03,02,06,000065
0600011,04,01,2,2,03,02,06,000065
0600016,02,01,1,1,02,01,06,000085
0600016,02,01,1,1,09,01,06,000170
0600017,05,01,1,1,04,02,06,000056
0600018,05,01,1,1,04,04,06,000050
0600023,01,01,1,3,03,02,06,000080
0600023,01,01,2,3,03,02,06,000080
0600023,01,01,3,3,03,02,06,000080
0600023,01,01,1,1,13,02,06,000160
0600023,02,01,1,1,03,02,06,000080
0600024,02,01,1,1,04,02,06,000067
0600024,02,01,1,1,15,02,06,000134
0600024,12,01,1,1,09,01,06,000134
0600024,14,01,1,1,04,01,06,000067
0600024,15,01,1,1,05,04,06,000469
0600024,18,01,1,1,02,02,06,000067
0600024,19,01,1,1,06,03,06,000268
0600028,01,01,1,1,09,01,06,000234
0600031,03,01,1,1,07,01,06,000108
0600031,03,01,1,2,08,01,06,000108
0600031,03,01,2,2,08,01,06,000108
0600031,03,01,1,3,09,01,06,000108
0600031,03,01,2,3,09,01,06,000108
0600031,03,01,3,3,09,01,06,000108
0600031,04,01,1,1,04,01,06,000054
0600031,04,01,1,1,09,01,06,000108
0600032,02,01,1,1,05,02,06,000171
0600032,02,01,1,1,09,02,06,000171
0600306,02,01,1,1,09,01,06,000272
0600306,05,01,1,1,02,02,06,000068
0600307,02,01,1,1,06,02,06,000152
0600307,03,01,1,1,09,02,06,000380
0600307,04,01,1,1,03,01,06,000076
0600307,05,01,1,1,03,01,06,000076
0600307,05,01,1,1,06,01,06,000152
0600308,04,01,1,1,09,02,06,000122
0600310,02,01,1,1,10,01,06,000064
0600310,04,01,1,1,03,02,06,000064
0600311,02,01,1,1,04,02,06,000067
0600316,01,01,1,1,02,01,06,000061
0600317,03,01,1,1,08,01,06,000061
0600317,05,01,1,1,04,01,06,000061
0600318,03,01,1,2,04,02,06,000064
0600318,03,01,2,2,04,02,06,000064
0600320,05,01,1,1,10,03,06,000207
0600321,01,01,1,1,02,01,06,000073
0600321,04,01,1,1,09,02,06,000292
0600323,02,01,1,1,03,01,06,000067
0600328,04,01,1,1,09,01,06,000065
0600329,05,01,1,2,10,02,06,000126
0600329,05,01,2,2,10,02,06,000126
0600329,05,01,1,1,11,02,06,000126
0600330,04,01,1,2,03,02,06,000069
0600330,04,01,2,2,03,02,06,000069
0600330,04,01,1,1,04,02,06,000069
0600331,02,01,1,1,02,02,06,000066
0600331,02,01,1,1,04,02,06,000066
0600332,05,01,1,2,02,01,06,000061
0600332,05,01,2,2,02,01,06,000061
0600332,05,01,1,1,03,01,06,000061
0600332,05,01,1,1,08,01,06,000061
0600332,05,01,1,1,10,01,06,000061
0600335,02,01,1,1,06,01,06,000054
0600336,02,01,1,1,05,03,06,000136
0600336,05,01,1,1,04,06,06,000068
0600336,05,01,1,1,05,06,06,000272
0600337,05,01,1,1,06,01,06,000136
0600338,03,01,1,1,09,02,06,000204
0600338,05,01,1,1,02,01,06,000068
0600338,05,01,1,1,03,01,06,000068
0600339,01,01,1,4,03,01,06,000071
0600339,01,01,2,4,03,01,06,000071
0600339,01,01,3,4,03,01,06,000071
0600339,01,01,4,4,03,01,06,000071
0600339,01,01,1,1,07,01,06,000071
0600339,01,01,1,1,08,01,06,000071
0600339,01,01,1,2,09,01,06,000071
0600339,01,01,2,2,09,01,06,000071
0600339,01,01,1,1,10,01,06,000071
0600339,02,01,1,1,01,01,06,000071
0600339,02,01,1,1,08,01,06,000142
0600339,04,01,1,1,02,01,06,000071
0600339,04,01,1,1,08,01,06,000142
0600339,04,01,1,1,09,01,06,000142
0600339,05,01,1,1,03,01,06,000071
0600340,05,01,1,1,14,02,06,000195
0600341,01,01,1,1,03,01,06,000067
0600342,01,01,1,1,02,03,06,000039
0600342,01,01,1,3,03,03,06,000039
0600342,01,01,2,3,03,03,06,000039
0600342,01,01,3,3,03,03,06,000039
0600342,01,01,1,1,07,03,06,000117
0600342,03,01,1,1,08,01,06,000078
0600346,01,01,1,1,09,01,06,000070
0600346,02,01,1,1,02,01,06,000070
0600347,02,01,1,1,11,02,06,000142
0600347,03,01,1,1,04,01,06,000071
0600348,04,01,1,2,02,05,06,000054
0600348,04,01,2,2,02,05,06,000054
0600348,05,01,1,1,04,03,06,000054
0600349,02,01,1,2,03,03,06,000063
0600349,02,01,2,2,03,03,06,000063
0600349,02,01,1,1,04,03,06,000063
0600350,03,01,1,1,03,01,06,000067
0600350,03,01,1,1,09,01,06,000134
0600350,04,01,1,1,04,01,06,000067
0600351,04,01,1,1,02,02,06,000062
0600352,05,01,1,1,09,02,06,000142
0600354,02,01,1,1,05,02,06,000159
0600355,01,01,1,2,04,02,06,000064
0600355,01,01,2,2,04,02,06,000064
0600355,01,01,1,2,10,02,06,000128
0600355,01,01,2,2,10,02,06,000128
0600355,04,01,1,1,09,02,06,000128
0600356,04,01,1,1,04,01,06,000061
0600360,02,01,1,1,13,01,06,000060
0600369,17,01,1,1,08,02,06,000124
0600377,03,01,1,1,09,01,06,000120
0600377,08,01,1,1,09,02,06,000120
0600385,09,01,1,1,02,02,06,000064
0600385,10,01,1,1,08,02,06,000128
0640009,02,01,1,1,07,02,06,000183
0640230,03,01,1,1,06,01,06,000108
0640270,04,01,1,1,07,02,06,000276
0640319,01,01,2,2,08,02,06,000206
0650039,01,01,1,1,08,02,06,000504
0650045,02,01,1,1,02,02,06,000067
0650045,03,01,1,1,02,02,06,000067
0650047,01,01,1,1,02,04,06,000081
0650047,04,01,1,1,09,01,06,000081
0650052,04,01,1,2,05,02,06,000213
0650052,04,01,2,2,05,02,06,000213
0650052,04,01,1,2,10,02,06,000213
0650052,04,01,2,2,10,02,06,000213
0650052,04,01,1,1,11,02,06,000213
0650052,05,01,1,1,04,03,06,000071
0650052,05,01,1,1,05,03,06,000213
0650053,05,01,1,5,10,02,06,000120
0650055,04,01,1,1,03,01,06,000051
0650060,02,01,1,1,06,03,06,000522
0650060,02,01,1,1,08,03,06,000522
0650063,04,01,1,1,07,01,06,000118
0650063,05,01,1,1,03,01,06,000059
0650065,05,01,1,1,03,02,06,000121
0650069,05,01,1,1,03,02,06,000041
0650069,05,01,1,1,10,02,06,000082
0650070,02,01,1,1,04,01,06,000078
0650070,04,01,1,1,03,02,06,000078
0650070,04,01,1,1,08,02,06,000156
0650071,04,01,1,1,03,01,06,000073
0650072,04,01,1,1,02,01,06,000057
0650072,04,01,1,1,04,01,06,000057
0650073,20,01,1,1,09,01,06,000315
0650078,02,01,1,1,04,04,06,000093
0650078,04,01,1,1,08,02,06,000186
0650078,05,01,1,2,09,01,06,000093
0650078,05,01,2,2,09,01,06,000093
0650079,05,01,1,1,07,01,06,000071
0650079,05,01,1,1,08,01,06,000071
0650087,05,01,1,1,04,01,06,000071
0650088,01,01,1,1,10,03,06,000427
0650088,03,01,1,1,08,01,06,000122
0650088,05,01,1,1,09,01,06,000122
0650090,02,01,1,1,05,01,06,000064
0650090,19,01,1,1,10,01,06,000064
0650092,03,01,1,1,02,01,06,000064
0650098,02,01,1,3,09,01,06,000068
0650098,02,01,2,3,09,01,06,000068
0650099,01,01,1,5,03,02,06,000102
0650099,01,01,2,5,03,02,06,000102
0650099,01,01,3,5,03,02,06,000102
0650099,01,01,4,5,03,02,06,000102
0650099,01,01,5,5,03,02,06,000102
0650100,02,01,1,1,02,08,06,000064
0650100,03,01,1,1,06,02,06,000128
0650105,03,01,1,1,09,01,06,000068
0650105,04,01,1,1,04,01,06,000068
0650106,02,01,2,2,10,02,06,000132
0650106,03,01,1,1,06,01,06,000264
0650106,05,01,1,1,02,01,06,000066
0650107,03,01,1,1,02,02,06,000082
0650108,02,01,1,2,09,01,06,000156
0650108,02,01,2,2,09,01,06,000156
0650108,02,02,2,3,05,02,06,000156
0650108,02,02,3,3,05,02,06,000156
0650108,02,02,1,2,06,02,06,000156
0650108,02,02,2,2,06,02,06,000156
0650108,03,01,1,1,03,02,06,000078
0650108,04,01,1,1,06,01,06,000234
0650108,05,01,1,1,05,01,06,000078
0660009,01,01,1,1,10,02,06,000198
0660009,07,01,1,1,10,02,06,000132
0660009,16,02,1,1,04,01,06,000066
0660015,12,01,1,1,05,01,06,000070
0660015,17,01,1,2,02,01,06,000070
0660015,17,01,2,2,02,01,06,000070
0660015,17,01,1,1,04,01,06,000070
0660015,17,01,1,1,07,01,06,000210
0660015,17,01,1,1,08,01,06,000210
0660015,17,01,1,1,10,01,06,000210
1460016,10,01,1,1,01,01,06,000786
1560003,02,01,1,2,05,01,06,003074
0650014,02,01,1,1,09,02,06,000252
0650014,03,01,1,1,06,01,06,000126
0650014,13,01,1,1,02,02,06,000063
0650014,14,01,1,1,09,02,06,000189
0660007,03,01,1,1,06,03,06,000165
0660012,04,01,1,1,09,01,06,000059
0660012,11,01,1,4,04,01,06,000059
0660012,11,01,2,4,04,01,06,000059
0660012,11,01,3,4,04,01,06,000059
0660012,11,01,4,4,04,01,06,000059
0660012,14,01,1,1,02,01,06,000059
0650006,06,01,1,2,09,02,06,000132
0650006,06,01,2,2,09,02,06,000132
0650006,10,01,1,1,09,01,06,000066
0650044,06,01,1,1,06,01,06,000078
0650044,06,01,1,1,09,01,06,000078
0640045,01,01,3,3,02,02,06,000061
0650006,05,01,1,2,06,01,06,000066
0650006,05,01,2,2,06,01,06,000066
0650006,18,01,1,1,04,07,06,000066
0650013,09,01,1,1,04,01,06,000058
0650013,10,01,1,1,04,02,06,000058
0650043,12,01,1,1,06,02,06,000204
0650043,12,01,1,1,08,02,06,000204
0650043,12,01,1,1,09,02,06,000204
0650043,12,01,1,1,13,02,06,000204
0650043,13,01,1,3,02,01,06,000068
0650043,13,01,3,3,02,01,06,000068
0650043,13,01,1,1,04,01,06,000068
0650043,13,01,1,1,06,01,06,000340
0650043,13,01,1,2,09,01,06,000340
0650043,13,01,2,2,09,01,06,000340
0650043,14,01,1,3,02,01,06,000068
0650043,14,01,2,3,02,01,06,000068
0650043,14,01,3,3,02,01,06,000068
0650043,14,01,1,1,09,01,06,000204
0650044,05,01,1,1,08,03,06,000117
0650044,10,01,1,2,04,02,06,000039
0650044,10,01,2,2,04,02,06,000039
0650044,11,01,1,1,09,02,06,000078
0650050,02,01,1,1,04,02,06,000066
0650050,16,01,1,2,02,01,06,000066
0650050,16,01,2,2,02,01,06,000066
0650050,16,01,1,1,08,01,06,000132
0650089,02,01,1,1,04,04,06,000066
0650089,13,01,1,1,03,01,06,000066
0650089,15,01,1,1,09,01,06,000132
0650089,17,01,1,1,03,01,06,000066
0600001,19,01,1,1,03,03,06,000053
0600008,03,01,1,1,10,01,06,000054
0600008,05,01,1,1,02,05,06,000054
0600008,07,01,1,1,05,02,06,000108
0600008,10,01,1,1,09,01,06,000162
0600008,11,01,1,1,11,02,06,000108
0600012,11,01,1,1,06,01,06,000110
0600012,12,01,1,2,03,02,06,000055
0600012,12,01,2,2,03,02,06,000055
0600012,12,01,1,1,04,02,06,000055
0600012,12,01,1,2,09,02,06,000110
0600012,12,01,2,2,09,02,06,000110
0600012,18,01,1,1,13,02,06,000165
0600013,05,01,1,1,03,03,06,000071
0600046,01,01,1,1,09,01,06,000144
0600046,04,01,1,1,10,01,06,000096
0600046,06,01,1,1,04,01,06,000048
0600046,08,01,1,1,09,01,06,000096
0600046,09,01,1,1,04,02,06,000048
0600046,09,01,1,1,09,02,06,000096
0600046,20,01,1,1,05,03,06,000240
0600361,07,01,1,1,04,01,06,000068
0600361,17,01,1,2,04,02,06,000068
0600361,17,01,2,2,04,02,06,000068
0600362,01,01,2,2,10,03,06,000177
0600362,02,01,1,1,10,02,06,000118
0600362,13,01,1,2,03,02,06,000059
0600362,13,01,2,2,03,02,06,000059
0600362,13,01,1,2,04,02,06,000059
0600362,13,01,2,2,04,02,06,000059
0600362,14,01,1,1,04,01,06,000059
0600362,17,01,1,1,09,02,06,000118
0600362,19,01,1,1,05,01,06,000059
0600363,10,01,1,2,02,01,06,000064
0600363,10,01,2,2,02,01,06,000064
0600363,10,01,1,3,03,01,06,000064
0600363,10,01,2,3,03,01,06,000064
0600363,10,01,3,3,03,01,06,000064
0600363,10,01,1,1,04,01,06,000064
0600363,11,01,1,1,09,01,06,000064
0600363,18,01,1,1,02,02,06,000064
0600364,01,01,1,2,09,01,06,000132
0600364,01,01,2,2,09,01,06,000132
0600364,04,01,1,1,09,02,06,000198
0600365,07,02,1,2,02,02,06,000067
0600365,07,02,2,2,02,02,06,000067
0600365,12,01,1,2,04,01,06,000067
0600365,12,01,2,2,04,01,06,000067
0600365,20,01,1,1,05,01,06,000201
0600366,04,01,1,2,02,01,06,000064
0600366,04,01,2,2,02,01,06,000064
0600366,18,01,1,1,03,03,06,000064
0600366,18,01,1,1,09,03,06,000192
0600366,20,01,1,1,10,01,06,000128
0600367,02,01,1,1,09,01,06,000062
0600367,04,01,1,2,03,02,06,000062
0600367,04,01,2,2,03,02,06,000062
0600367,08,01,1,1,03,01,06,000062
0600367,09,01,1,2,04,01,06,000062
0600367,09,01,2,2,04,01,06,000062
0600367,09,02,1,1,09,01,06,000062
0600367,14,01,1,1,05,04,06,000186
0600367,15,01,1,2,04,04,06,000062
0600367,15,01,2,2,04,04,06,000062
0600367,19,01,1,2,03,02,06,000062
0600367,19,01,2,2,03,02,06,000062
0600367,19,01,1,1,04,02,06,000062
0600368,01,01,1,1,09,02,06,000189
0600368,02,01,1,1,01,03,06,000063
0600368,03,01,1,1,03,03,06,000063
0600368,03,01,1,1,09,03,06,000189
0600368,04,01,1,1,04,01,06,000063
0600368,07,01,1,1,09,02,06,000189
0600368,08,01,1,1,03,01,06,000063
0600368,08,01,1,1,09,01,06,000126
0600368,12,01,1,1,04,01,06,000063
0600368,15,01,1,1,09,01,06,000126
0600368,17,01,1,1,09,01,06,000126
0600369,01,01,1,2,05,02,06,000124
0600369,01,01,2,2,05,02,06,000124
0600369,02,01,1,1,02,02,06,000062
0600369,08,01,1,1,04,02,06,000062
0600369,13,03,1,1,09,02,06,000124
0600369,16,01,1,1,04,01,06,000062
0600378,06,01,1,1,04,02,06,000059
0600378,10,01,1,1,05,02,06,000177
0600378,14,01,1,1,10,03,06,000177
0600378,17,01,1,1,06,01,06,000118
0600380,11,01,1,1,09,03,06,000171
0600380,15,01,1,2,10,01,06,000114
0600380,15,01,2,2,10,01,06,000114
0600380,15,01,1,1,11,01,06,000114
0600380,15,01,1,1,14,01,06,000114
0600382,01,01,1,1,09,01,06,000124
0640231,02,01,5,5,10,01,06,000252
0640290,03,01,1,1,02,01,06,000069
0640290,03,01,1,1,04,01,06,000069
0640343,01,01,1,1,03,01,06,000074
0650044,15,01,1,1,05,01,06,000078
0650044,15,02,1,1,09,03,06,000117
0650059,09,01,1,2,09,03,06,000168
0650059,09,01,2,2,09,03,06,000168
0650059,16,01,1,1,01,03,06,000056
0650066,16,01,1,1,03,01,06,000062
0650066,16,01,1,1,09,01,06,000062
0650074,01,01,1,1,03,01,06,000085
0650074,01,01,1,1,04,01,06,000085
0650074,08,01,1,1,01,01,06,000085
0650075,12,01,1,1,04,02,06,000054
0650075,18,02,1,1,09,01,06,000108
0650082,02,01,1,1,04,01,06,000057
0650082,07,01,1,1,08,02,06,000114
0650082,09,01,1,1,09,02,06,000114
0650082,14,01,1,1,02,02,06,000057
0650082,19,01,1,1,03,01,06,000057
0650089,03,01,1,2,06,01,06,000066
0650089,03,01,2,2,06,01,06,000066
0650089,12,01,1,1,09,02,06,000198
0650089,17,01,1,2,09,01,06,000132
0650089,17,01,2,2,09,01,06,000132
0650103,01,01,1,1,05,04,06,000228
0650103,02,01,1,1,02,02,06,000057
0650103,04,01,1,1,10,02,06,000228
0650103,09,01,1,1,09,01,06,000114
0650103,11,01,1,1,02,01,06,000057
0650103,12,01,1,1,07,02,06,000114
0650103,16,01,1,1,09,02,06,000114
0650103,16,01,1,1,10,02,06,000114
0650103,18,01,1,1,04,01,06,000057
0650104,07,01,1,2,04,02,06,000050
0650104,07,01,2,2,04,02,06,000050
0650104,08,01,1,2,09,01,06,000200
0650104,08,01,2,2,09,01,06,000200
0650104,14,01,1,1,10,01,06,000100
0660001,09,01,1,1,02,02,06,000075
0640278,04,01,1,1,03,01,06,000059
0640260,05,01,1,1,03,01,06,000060
0640038,03,01,1,1,04,01,06,000064
0640031,05,01,1,3,09,01,06,000074
0640418,02,01,1,1,03,02,06,000054
0640082,01,01,1,1,02,03,06,000069
0640349,02,01,4,4,04,01,06,000068
0640031,05,01,3,3,09,01,06,000074
0640076,02,01,1,1,02,02,06,000069
0640349,05,01,1,2,09,01,06,000136
0640355,02,01,1,1,04,01,06,000064
0640300,05,01,2,2,09,01,06,000070
0640290,04,01,1,1,03,05,06,000069
0640230,05,01,2,2,03,03,06,000108
0640224,01,01,1,1,04,04,06,000053
0640418,01,01,1,1,02,02,06,000054
0640230,02,01,1,1,03,01,06,000108
0640323,01,01,1,1,03,01,06,000069
0640192,03,01,5,5,13,01,06,000068
0640418,02,01,1,1,09,02,06,000108
0640039,02,01,1,1,10,01,06,000067
0640001,02,01,1,1,03,03,06,000067
0640231,02,01,1,5,10,01,06,000252
0640231,02,01,4,5,10,01,06,000252
0640301,01,01,4,4,03,01,06,000071
0640031,02,01,2,3,09,01,06,000074
0640349,05,01,2,2,09,01,06,000136
0640258,01,01,1,1,09,01,06,000122
0640257,01,01,3,3,03,01,06,000064
0640354,03,01,1,1,04,02,06,000079
0640301,01,01,2,4,03,01,06,000071
0640031,01,01,1,1,03,01,06,000074
0640300,01,01,2,2,03,02,06,000070
0640192,03,01,2,5,13,01,06,000068
0640230,05,01,1,2,03,03,06,000108
0640173,03,01,3,3,03,02,06,000062
0640263,04,01,1,1,10,02,06,000146
0640263,04,01,1,1,03,02,06,000073
0640089,03,01,1,1,10,01,06,000126
0640300,03,01,1,1,02,03,06,000070
0640300,01,01,1,2,03,02,06,000070
0640031,05,01,2,3,09,01,06,000074
0640349,02,01,1,1,06,01,06,000136
0640256,01,01,1,1,06,01,06,000073
0640031,02,01,1,3,09,01,06,000074
0640026,02,01,4,4,10,01,06,000237
0640231,02,01,2,5,10,01,06,000252
0640301,01,01,3,4,03,01,06,000071
0640057,05,01,1,1,09,02,06,000140
0640408,04,01,1,2,09,01,06,000069
0640089,03,01,1,5,03,01,06,000063
0640323,04,01,2,2,10,01,06,000138
0640057,05,01,1,1,10,02,06,000140
0640300,05,01,1,2,09,01,06,000070
0640224,02,01,1,1,03,01,06,000053
0640065,03,01,1,2,10,01,06,000118
0640142,01,01,1,1,07,02,06,000098
0640192,03,01,3,5,13,01,06,000068
0640187,05,01,1,1,05,01,06,000069
0640031,02,01,3,3,09,01,06,000074
0640231,02,01,3,5,10,01,06,000252
0640257,01,01,2,3,03,01,06,000064
0640089,03,01,3,5,03,01,06,000063
0640089,03,01,5,5,03,01,06,000063
0640301,01,01,1,1,08,01,06,000142
0640089,03,01,4,5,03,01,06,000063
0640089,05,01,1,1,04,01,06,000063
0640260,05,01,1,1,04,01,06,000060
0640173,03,01,3,5,11,02,06,000124
0640258,01,01,1,1,01,01,06,000061
0640257,01,01,1,3,03,01,06,000064
0640031,01,01,1,1,04,01,06,000074
0640141,03,01,2,2,03,01,06,000070
0640031,02,01,1,1,04,01,06,000074
0640186,03,01,2,2,09,02,06,000182
0640134,04,01,1,1,04,01,06,000061
0640050,02,01,2,3,02,01,06,000061
0640050,02,01,1,3,02,01,06,000061
0640301,01,01,1,3,04,01,06,000071
0640018,03,01,1,1,09,02,06,000228
0640173,03,01,5,5,11,02,06,000124
0640263,01,01,1,1,09,01,06,000511
0640260,05,01,1,1,10,01,06,000120
0640070,01,01,1,1,11,03,06,000234
0640256,02,01,1,1,01,03,06,000073
0640256,02,01,1,1,02,03,06,000073
0640408,04,01,2,2,09,01,06,000069
0640195,05,01,3,3,06,01,06,000138
0640198,02,01,1,1,02,03,06,000061
0640026,02,01,3,4,10,01,06,000237
0640020,03,01,1,1,03,02,06,000083
0640025,05,01,1,1,08,01,06,000132
0640020,03,01,1,1,02,02,06,000083
0640269,01,01,1,1,09,02,06,000136
0640203,05,01,1,1,03,01,06,000064
0640195,05,01,2,3,06,01,06,000138
0640078,01,01,1,1,06,01,06,000130
0640192,03,01,4,5,13,01,06,000068
0640323,04,01,1,2,10,01,06,000138
0640231,02,01,1,1,11,01,06,000063
0640192,03,01,1,5,13,01,06,000068
0640408,05,01,1,1,03,01,06,000069
0640159,05,01,1,1,01,03,06,000063
0640185,01,01,1,1,04,01,06,000062
0640083,05,01,1,1,11,01,06,000124
0640082,01,01,1,1,01,03,06,000069
0640177,01,01,1,1,06,01,06,000059
0640231,03,01,1,2,03,01,06,000063
0640271,01,01,1,1,04,01,06,000046
0640262,02,01,1,1,09,03,06,000183
0640258,04,01,1,1,04,01,06,000061
0640277,04,01,1,1,03,02,06,000069
0640065,03,01,2,2,10,01,06,000118
0640195,05,01,1,3,06,01,06,000138
0640185,01,01,1,1,02,01,06,000062
0640408,04,01,2,2,06,01,06,000069
0640110,04,01,1,1,02,01,06,000059
0640185,02,01,1,2,04,03,06,000062
